	Wave (A)	FluxDens(1d-15)   Err
       6943.8000       6.3075881     0.077979378
       6944.2900       6.2859095     0.077065745
       6944.7800       6.1374970     0.075894950
       6945.2700       6.1885862     0.076351751
       6945.7600       6.3072391     0.077648719
       6946.2500       6.2878085     0.078757156
       6946.7400       6.2236949     0.079904978
       6947.2300       6.3336451     0.080763612
       6947.7200       6.3228578     0.080653246
       6948.2100       6.3226161     0.082602637
       6948.7000       6.3610794     0.083854044
       6949.1900       6.1989034     0.080343455
       6949.6800       6.0920715     0.077093161
       6950.1700       6.1933302     0.077337097
       6950.6600       6.3384508     0.078121799
       6951.1500       6.2335557     0.077015475
       6951.6400       6.1469494     0.075966830
       6952.1300       6.2386598     0.076744442
       6952.6200       6.3157565     0.077973610
       6953.1100       6.2489010     0.077913452
       6953.6000       6.1873095     0.077102799
       6954.0900       6.2754629     0.077304227
       6954.5800       6.2752295     0.077126471
       6955.0700       6.3240728     0.078279790
       6955.5600       6.3026455     0.079542084
       6956.0500       6.2960167     0.079818369
       6956.5400       6.2446031     0.078105906
       6957.0300       6.2883091     0.077164447
       6957.5200       6.3564004     0.077539348
       6958.0100       6.3045192     0.077659339
       6958.5000       6.2728144     0.078119793
       6958.9900       6.2716340     0.078241572
       6959.4800       6.2540995     0.077558189
       6959.9700       6.2473677     0.077628116
       6960.4600       6.2462986     0.078340728
       6960.9500       6.1781977     0.077578552
       6961.4400       6.1128442     0.076276755
       6961.9300       6.1628670     0.076007164
       6962.4200       6.2427375     0.076791267
       6962.9100       6.2787637     0.077128126
       6963.4000       6.2708993     0.076896608
       6963.8900       6.2243120     0.076506891
       6964.3800       6.2306184     0.076622496
       6964.8700       6.4313868     0.078186445
       6965.3600       6.3391010     0.077306210
       6965.8500       6.1273177     0.075646290
       6966.3400       6.1521675     0.075801971
       6966.8300       6.1248377     0.075578863
       6967.3200       6.1249997     0.075438931
       6967.8100       6.2335334     0.076300370
       6968.3000       6.3042667     0.076782730
       6968.7900       6.2813898     0.077085336
       6969.2800       6.2177735     0.077855042
       6969.7700       6.1738845     0.078030488
       6970.2600       6.1996735     0.077730740
       6970.7500       6.2307573     0.077393599
       6971.2400       6.1728938     0.076303385
       6971.7300       6.0735157     0.075397440
       6972.2200       6.1569284     0.076209154
       6972.7100       6.2672674     0.076910532
       6973.2000       6.1803999     0.076234947
       6973.6900       6.0870259     0.075519843
       6974.1800       6.1410705     0.075762862
       6974.6700       6.1903018     0.076553817
       6975.1600       6.2222258     0.077108958
       6975.6500       6.1413229     0.075897464
       6976.1400       6.1607965     0.075963571
       6976.6300       6.1342915     0.076142376
       6977.1200       5.9750528     0.076268535
       6977.6100       6.0991160     0.078646690
       6978.1000       6.2487463     0.080069448
       6978.5900       6.1506149     0.078673402
       6979.0800       6.0785284     0.076920640
       6979.5700       6.1620997     0.076867116
       6980.0600       6.0687995     0.076035578
       6980.5500       6.1418291     0.076762752
       6981.0400       6.2299724     0.077480043
       6981.5300       6.1315311     0.075989583
       6982.0200       6.0509419     0.075257178
       6982.5100       6.0129943     0.075250454
       6983.0000       6.1873452     0.076683333
       6983.4900       6.2223730     0.076977217
       6983.9800       6.1074987     0.076251561
       6984.4700       6.0765018     0.075760495
       6984.9600       6.0414181     0.075752383
       6985.4500       6.1363299     0.077652558
       6985.9400       6.1948172     0.078083259
       6986.4300       6.1093667     0.076843631
       6986.9200       6.1610484     0.077146699
       6987.4100       6.0894646     0.076615047
       6987.9000       6.0080575     0.076523554
       6988.3900       6.0080949     0.076699894
       6988.8800       6.1845608     0.077674570
       6989.3700       6.2581091     0.077894571
       6989.8600       6.2203771     0.077505867
       6990.3500       6.1693678     0.076823283
       6990.8400       6.1041281     0.075890741
       6991.3300       6.1776510     0.076763006
       6991.8200       6.0767655     0.076063632
       6992.3100       6.1374606     0.076829165
       6992.8000       6.1464077     0.077886238
       6993.2900       6.0739120     0.077545500
       6993.7800       6.0717460     0.076736082
       6994.2700       6.1742344     0.076846640
       6994.7600       6.1059929     0.075749749
       6995.2500       6.0466038     0.075409674
       6995.7400       6.1056457     0.075830507
       6996.2300       6.1766149     0.076507184
       6996.7200       6.1619129     0.076342209
       6997.2100       6.1323414     0.076360318
       6997.7000       6.0942151     0.077043497
       6998.1900       6.0235370     0.076810343
       6998.6800       5.9851546     0.076655016
       6999.1700       5.9878663     0.075634895
       6999.6600       5.9773547     0.074913753
       7000.1500       6.0029543     0.075270203
       7000.6400       6.1461194     0.076188576
       7001.1300       6.0839967     0.075713652
       7001.6200       6.2019684     0.076803182
       7002.1100       6.1728734     0.077015765
       7002.6000       6.0793372     0.076433291
       7003.0900       6.0536344     0.076456951
       7003.5800       5.9412665     0.076531230
       7004.0700       6.0684833     0.078627284
       7004.5600       6.4001595     0.081243901
       7005.0500       6.2035151     0.078671138
       7005.5400       6.0066073     0.076282307
       7006.0300       6.0159146     0.075862110
       7006.5200       6.1193223     0.076503682
       7007.0100       6.1456095     0.076696438
       7007.5000       6.1093634     0.076492954
       7007.9900       6.0066438     0.075346354
       7008.4800       6.1387769     0.076780014
       7008.9700       6.0780485     0.076154394
       7009.4600       5.9884039     0.075342618
       7009.9500       6.0161093     0.075988874
       7010.4400       5.9726456     0.076786193
       7010.9300       5.9641743     0.077129086
       7011.4200       6.0538141     0.077383628
       7011.9100       6.0855559     0.076639802
       7012.4000       6.1035805     0.076282040
       7012.8900       6.1348834     0.076497699
       7013.3800       6.0017622     0.075158959
       7013.8700       5.9407171     0.074851568
       7014.3600       5.9433578     0.075509165
       7014.8500       6.1145287     0.077034514
       7015.3400       6.1256591     0.077791168
       7015.8300       5.8989494     0.076258741
       7016.3200       5.8913307     0.075546765
       7016.8100       5.9929465     0.075805368
       7017.3000       6.1428500     0.076879975
       7017.7900       6.0545116     0.076336488
       7018.2800       6.0471308     0.076137957
       7018.7700       6.0399043     0.076454121
       7019.2600       5.9009309     0.074856912
       7019.7500       5.9288507     0.074871901
       7020.2400       6.2071706     0.077602224
       7020.7300       6.1111711     0.076665370
       7021.2200       6.0057188     0.075738923
       7021.7100       5.9541518     0.075268571
       7022.2000       5.9547874     0.075774555
       7022.6900       6.0221248     0.076627635
       7023.1800       6.0309058     0.076433948
       7023.6700       6.0993232     0.076456430
       7024.1600       5.9568714     0.075054072
       7024.6500       5.9781143     0.074901930
       7025.1400       5.9780193     0.074882463
       7025.6300       5.9756718     0.075227685
       7026.1200       5.9568769     0.076190282
       7026.6100       5.9948956     0.077093975
       7027.1000       5.9503203     0.076549274
       7027.5900       5.9190686     0.075653731
       7028.0800       5.8818158     0.074558853
       7028.5700       6.0233598     0.075232724
       7029.0600       6.1920615     0.076699443
       7029.5500       6.1467751     0.076621280
       7030.0400       6.1426489     0.076364436
       7030.5300       6.1157693     0.075725025
       7031.0200       6.0849007     0.075516356
       7031.5100       5.9752366     0.074750574
       7032.0000       5.9793045     0.074565059
       7032.4900       5.9657689     0.074701454
       7032.9800       5.9952627     0.075032373
       7033.4700       6.0369248     0.075239338
       7033.9600       6.0967948     0.075884156
       7034.4500       6.1595930     0.076411182
       7034.9400       5.9746966     0.074951610
       7035.4300       6.0144864     0.075115166
       7035.9200       6.1079623     0.075888804
       7036.4100       6.0186004     0.075570649
       7036.9000       6.0964015     0.076402915
       7037.3900       6.1007331     0.076336303
       7037.8800       6.0171967     0.075274479
       7038.3700       6.0086324     0.075664137
       7038.8600       6.0666954     0.077045936
       7039.3500       6.0926112     0.077313145
       7039.8400       6.0880232     0.076903978
       7040.3300       6.0186314     0.075727036
       7040.8200       5.9855432     0.075211348
       7041.3100       5.9793613     0.075520820
       7041.8000       5.9718374     0.075016383
       7042.2900       6.0086524     0.075035627
       7042.7800       5.9504006     0.074911588
       7043.2700       6.0258735     0.075445015
       7043.7600       6.0280713     0.075496576
       7044.2500       6.0281554     0.075701342
       7044.7400       6.1336999     0.076186744
       7045.2300       6.0376595     0.075197387
       7045.7200       6.0427829     0.075712240
       7046.2100       6.0890414     0.076699131
       7046.7000       6.0433812     0.076352113
       7047.1900       5.9527561     0.075741450
       7047.6800       5.9286209     0.075839583
       7048.1700       5.9933136     0.075922626
       7048.6600       5.9386582     0.075060055
       7049.1500       5.9644611     0.075208629
       7049.6400       5.9811389     0.075950118
       7050.1300       5.9514013     0.076179488
       7050.6200       5.9599132     0.075769244
       7051.1100       5.9636036     0.075718254
       7051.6000       6.0616750     0.077002726
       7052.0900       6.0174553     0.076774584
       7052.5800       5.9330635     0.075845743
       7053.0700       5.9260574     0.075323595
       7053.5600       5.9586122     0.075084966
       7054.0500       6.0609144     0.075901647
       7054.5400       5.9877244     0.075327281
       7055.0300       5.9573609     0.075099332
       7055.5200       5.9982232     0.075803228
       7056.0100       5.9238670     0.075603692
       7056.5000       5.8221850     0.074687723
       7056.9900       5.9434546     0.075159088
       7057.4800       5.9677685     0.075219003
       7057.9700       5.9004713     0.074590487
       7058.4600       6.0251806     0.075806212
       7058.9500       6.0583724     0.076261269
       7059.4400       6.0087450     0.075796704
       7059.9300       5.9264058     0.075322551
       7060.4200       5.9559025     0.075534216
       7060.9100       5.9577479     0.075333173
       7061.4000       5.9107360     0.075052755
       7061.8900       5.9723345     0.075670044
       7062.3800       6.1272845     0.076741368
       7062.8700       6.0594728     0.076293588
       7063.3600       5.9355908     0.075080028
       7063.8500       5.9736263     0.075562153
       7064.3400       6.0168386     0.076012752
       7064.8300       5.9686341     0.075196068
       7065.3200       6.0053649     0.075685229
       7065.8100       6.0929408     0.076702853
       7066.3000       6.1244883     0.076781379
       7066.7900       6.0414592     0.076084259
       7067.2800       5.9555989     0.075181376
       7067.7700       5.9037936     0.074612491
       7068.2600       5.9415472     0.074834242
       7068.7500       6.0022445     0.075474274
       7069.2400       6.0067685     0.075896835
       7069.7300       5.9600808     0.075335018
       7070.2200       5.9407944     0.074930027
       7070.7100       5.9999976     0.075243623
       7071.2000       6.0124822     0.075671887
       7071.6900       5.9350449     0.075188276
       7072.1800       6.0619073     0.076251540
       7072.6700       5.9715412     0.075575184
       7073.1600       5.8830607     0.074748348
       7073.6500       5.9133382     0.074926202
       7074.1400       6.0316134     0.075900795
       7074.6300       6.0718565     0.075892806
       7075.1200       5.9731875     0.075082188
       7075.6100       5.9247151     0.074967879
       7076.1000       5.9716197     0.075159072
       7076.5900       5.9450019     0.074995165
       7077.0800       5.8070426     0.074275405
       7077.5700       5.9389853     0.075283878
       7078.0600       6.0162038     0.075865435
       7078.5500       5.8649703     0.074736589
       7079.0400       5.7983802     0.074724478
       7079.5300       5.9280594     0.075539887
       7080.0200       5.9245117     0.075107162
       7080.5100       6.0291476     0.076137320
       7081.0000       6.0770319     0.076277010
       7081.4900       6.0622612     0.075975171
       7081.9800       5.9867807     0.075627353
       7082.4700       5.9075760     0.075131509
       7082.9600       5.9964759     0.076000201
       7083.4500       5.9681961     0.075849425
       7083.9400       5.8796742     0.074746918
       7084.4300       5.9421552     0.074780265
       7084.9200       6.0556272     0.075761001
       7085.4100       6.0667013     0.075872770
       7085.9000       6.0275853     0.075589714
       7086.3900       6.0210836     0.075826763
       7086.8800       6.0008320     0.075418900
       7087.3700       5.9884337     0.075433990
       7087.8600       5.9289628     0.075476406
       7088.3500       5.8816487     0.074981030
       7088.8400       6.0647114     0.076655056
       7089.3300       6.1277433     0.077164883
       7089.8200       6.0609687     0.076200727
       7090.3100       6.1956297     0.077336198
       7090.8000       6.2401156     0.077705189
       7091.2900       6.0828895     0.076037333
       7091.7800       6.0657498     0.075628341
       7092.2700       6.1251264     0.076345171
       7092.7600       6.1971978     0.076957707
       7093.2500       6.0924278     0.076002362
       7093.7400       6.0836780     0.075939074
       7094.2300       6.1438713     0.076030983
       7094.7200       6.1128862     0.075927087
       7095.2100       6.1081171     0.076104095
       7095.7000       6.1231669     0.076174034
       7096.1900       6.2300901     0.077119811
       7096.6800       6.1656970     0.076617124
       7097.1700       6.1221217     0.076570746
       7097.6600       6.1669982     0.076723437
       7098.1500       6.3398614     0.078434396
       7098.6400       6.3156970     0.078303577
       7099.1300       6.1589266     0.076617807
       7099.6200       6.3250135     0.077599463
       7100.1100       6.3605324     0.077909410
       7100.6000       6.3590876     0.078298187
       7101.0900       6.3837757     0.078228734
       7101.5800       6.5346109     0.079369627
       7102.0700       6.5628825     0.079405982
       7102.5600       6.6291151     0.079280516
       7103.0500       6.5897023     0.078860117
       7103.5400       6.8211591     0.080219894
       7104.0300       7.0781619     0.082144496
       7104.5200       7.5072040     0.085137237
       7105.0100       7.6461051     0.084951968
       7105.5000       8.0380665     0.086977152
       7105.9900       8.2158611     0.087595466
       7106.4800       8.3838184     0.089028658
       7106.9700       8.2142045     0.087477255
       7107.4600       8.1996574     0.087330959
       7107.9500       8.1524646     0.087337509
       7108.4400       7.6239811     0.084593138
       7108.9300       7.1914740     0.082769396
       7109.4200       6.7759473     0.080073867
       7109.9100       6.6428563     0.078890012
       7110.4000       6.5436590     0.078117856
       7110.8900       6.2775656     0.076753567
       7111.3800       6.2530287     0.076738676
       7111.8700       6.2812797     0.076784026
       7112.3600       6.1758353     0.076030615
       7112.8500       6.1704394     0.076100001
       7113.3400       6.0871229     0.075627655
       7113.8300       6.1522298     0.076440262
       7114.3200       6.1230001     0.076114087
       7114.8100       6.1670885     0.076017194
       7115.3000       6.1751236     0.076364949
       7115.7900       6.1132083     0.075922854
       7116.2800       6.0617806     0.075794597
       7116.7700       6.1268883     0.076411602
       7117.2600       5.9678310     0.075710904
       7117.7500       6.0659913     0.076522684
       7118.2400       5.9913715     0.075257395
       7118.7300       6.0996289     0.075999304
       7119.2200       6.0272146     0.075591474
       7119.7100       6.1282673     0.076068786
       7120.2000       6.0726721     0.075941939
       7120.6900       5.8886974     0.074449434
       7121.1800       5.9557871     0.075017220
       7121.6700       6.0365662     0.075875920
       7122.1600       5.9104487     0.075293189
       7122.6500       5.8283310     0.074462809
       7123.1400       5.8606826     0.074744291
       7123.6300       5.9884077     0.075908659
       7124.1200       5.8798246     0.074690154
       7124.6100       5.8314038     0.074347196
       7125.1000       5.9303498     0.075041529
       7125.5900       6.0328387     0.075676830
       7126.0800       5.9387310     0.075071158
       7126.5700       5.8576360     0.074784507
       7127.0600       5.7907432     0.074494104
       7127.5500       5.8533620     0.075206303
       7128.0400       5.9450754     0.075745266
       7128.5300       5.9859540     0.076046354
       7129.0200       5.9689989     0.076310728
       7129.5100       5.9199642     0.075853125
       7130.0000       5.8271615     0.075061720
       7130.4900       5.7729265     0.074651655
       7130.9800       5.8040424     0.074530864
       7131.4700       5.7542249     0.074156397
       7131.9600       5.8351200     0.074756432
       7132.4500       5.9411267     0.075470600
       7132.9400       5.7799444     0.074582187
       7133.4300       5.7609626     0.074475194
       7133.9200       5.8627453     0.075107822
       7134.4100       5.8781177     0.075465202
       7134.9000       5.8152818     0.075237161
       7135.3900       5.7940043     0.074795847
       7135.8800       5.9057746     0.075709931
       7136.3700       5.8809661     0.075695811
       7136.8600       5.8482720     0.075416736
       7137.3500       5.8109228     0.074827257
       7137.8400       5.7896220     0.074859351
       7138.3300       5.8358274     0.075238131
       7138.8200       5.7733365     0.074513088
       7139.3100       5.6308068     0.073728029
       7139.8000       5.5645589     0.073785652
       7140.2900       5.6722444     0.074639104
       7140.7800       5.7071202     0.074696041
       7141.2700       5.7081559     0.074755598
       7141.7600       5.8263014     0.075398807
       7142.2500       5.7176234     0.074544511
       7142.7400       5.6903385     0.074611278
       7143.2300       5.7380959     0.075025712
       7143.7200       5.6337517     0.074287644
       7144.2100       5.7465808     0.075328266
       7144.7000       5.8539466     0.076604054
       7145.1900       5.8051718     0.076448080
       7145.6800       5.7908963     0.076053218
       7146.1700       5.7249835     0.074918274
       7146.6600       5.7091781     0.074611256
       7147.1500       5.6787883     0.074748889
       7147.6400       5.6308156     0.074453809
       7148.1300       5.5890217     0.074449095
       7148.6200       5.6065703     0.075236978
       7149.1100       5.6544677     0.075245340
       7149.6000       5.6779087     0.075029345
       7150.0900       5.5729889     0.074121045
       7150.5800       5.6126400     0.074452230
       7151.0700       5.6155521     0.074768507
       7151.5600       5.6124611     0.074732389
       7152.0500       5.5600708     0.074490680
       7152.5400       5.6205425     0.074723851
       7153.0300       5.6416131     0.074736260
       7153.5200       5.5849113     0.074516562
       7154.0100       5.5247748     0.074162957
       7154.5000       5.5044663     0.073959060
       7154.9900       5.5453856     0.073992792
       7155.4800       5.5836232     0.074461709
       7155.9700       5.5737962     0.074617370
       7156.4600       5.5634511     0.074601861
       7156.9500       5.5991590     0.074953330
       7157.4400       5.5170269     0.074231535
       7157.9300       5.4823889     0.074252799
       7158.4200       5.5991172     0.075395473
       7158.9100       5.6834387     0.076018320
       7159.4000       5.5951621     0.075173722
       7159.8900       5.5600024     0.074889282
       7160.3800       5.5830227     0.075121438
       7160.8700       5.6162570     0.075380596
       7161.3600       5.6222409     0.075496627
       7161.8500       5.6390975     0.075989198
       7162.3400       5.5414265     0.075531863
       7162.8300       5.4170226     0.074521366
       7163.3200       5.3894284     0.074410775
