	Wave (A)	FluxDens(1d-15)   Err
       4937.8000       14.462228     0.075504838
       4938.2900       14.428292     0.075388845
       4938.7800       14.357739     0.075217699
       4939.2700       14.424272     0.075377546
       4939.7600       14.418189     0.075338903
       4940.2500       14.399898     0.075280981
       4940.7400       14.404149     0.075319749
       4941.2300       14.415854     0.075330323
       4941.7200       14.396573     0.075261607
       4942.2100       14.430024     0.075332960
       4942.7000       14.329156     0.075062828
       4943.1900       14.353289     0.075099913
       4943.6800       14.421513     0.075277625
       4944.1700       14.379755     0.075175732
       4944.6600       14.405706     0.075230018
       4945.1500       14.443677     0.075311410
       4945.6400       14.341394     0.075033203
       4946.1300       14.341813     0.075029121
       4946.6200       14.416675     0.075233304
       4947.1100       14.443080     0.075283318
       4947.6000       14.489232     0.075390411
       4948.0900       14.562610     0.075593582
       4948.5800       14.793105     0.076151950
       4949.0700       14.906545     0.076430087
       4949.5600       15.140530     0.077029188
       4950.0500       15.325011     0.077458818
       4950.5400       15.261802     0.077292715
       4951.0300       15.222312     0.077201324
       4951.5200       15.141783     0.077009104
       4952.0100       14.928114     0.076461315
       4952.5000       14.712009     0.075932475
       4952.9900       14.553119     0.075543067
       4953.4800       14.453688     0.075276342
       4953.9700       14.343802     0.074960720
       4954.4600       14.302952     0.074825064
       4954.9500       14.293455     0.074798098
       4955.4400       14.213657     0.074565305
       4955.9300       14.083291     0.074211213
       4956.4200       14.071033     0.074171504
       4956.9100       14.179156     0.074437885
       4957.4000       14.209938     0.074515480
       4957.8900       14.237077     0.074568892
       4958.3800       14.258328     0.074622042
       4958.8700       14.076554     0.074166289
       4959.3600       14.022093     0.074010157
       4959.8500       14.071382     0.074134598
       4960.3400       14.079942     0.074148450
       4960.8300       14.118377     0.074228885
       4961.3200       14.076113     0.074174886
       4961.8100       14.026412     0.073626998
       4962.3000       13.940029     0.075443998
       4962.7900       13.870482     0.076922302
       4963.2800       13.955015     0.074374612
       4963.7700       13.983134     0.073660447
       4964.2600       13.998606     0.073926887
       4964.7500       13.961367     0.073821397
       4965.2400       13.960102     0.073812196
       4965.7300       13.940961     0.073755608
       4966.2200       13.877530     0.073598386
       4966.7100       13.971740     0.073823824
       4967.2000       14.055735     0.074031921
       4967.6900       13.962557     0.073790346
       4968.1800       13.888352     0.073581323
       4968.6700       13.896964     0.073600438
       4969.1600       13.889975     0.073579283
       4969.6500       13.874534     0.073526387
       4970.1400       13.838873     0.073445781
       4970.6300       13.819841     0.073421651
       4971.1200       13.813545     0.073399989
       4971.6100       13.811182     0.073366570
       4972.1000       13.784909     0.073295598
       4972.5900       13.766408     0.073255966
       4973.0800       13.794285     0.073323332
       4973.5700       13.759464     0.073229633
       4974.0600       13.761076     0.073236802
       4974.5500       13.817769     0.073385584
       4975.0400       13.798945     0.073328585
       4975.5300       13.751517     0.073194560
       4976.0200       13.732487     0.073147416
       4976.5100       13.714550     0.073114215
       4977.0000       13.692754     0.073074582
       4977.4900       13.663703     0.073012081
       4977.9800       13.679318     0.073051415
       4978.4700       13.699879     0.073102962
       4978.9600       13.701337     0.073128834
       4979.4500       13.770122     0.073331804
       4979.9400       13.747609     0.073266388
       4980.4300       13.648196     0.072977222
       4980.9200       13.683525     0.073047050
       4981.4100       13.752662     0.073230249
       4981.9000       13.742239     0.073220345
       4982.3900       13.699736     0.073121243
       4982.8800       13.675656     0.073052241
       4983.3700       13.613727     0.072872250
       4983.8600       13.547853     0.072685185
       4984.3500       13.644702     0.072934410
       4984.8400       13.666960     0.072961021
       4985.3300       13.597808     0.072753217
       4985.8200       13.631285     0.072832473
       4986.3100       13.622676     0.072798624
       4986.8000       13.526933     0.072559939
       4987.2900       13.583187     0.072705575
       4987.7800       13.727749     0.073059680
       4988.2700       13.771758     0.073165866
       4988.7600       13.690803     0.072943481
       4989.2500       13.610475     0.072694116
       4989.7400       13.610685     0.072674221
       4990.2300       13.652103     0.072805701
       4990.7200       13.720566     0.072990823
       4991.2100       13.769560     0.073140716
       4991.7000       13.659388     0.072835692
       4992.1900       13.605480     0.072626296
       4992.6800       13.651430     0.072735594
       4993.1700       13.701249     0.072869733
       4993.6600       13.672933     0.072796767
       4994.1500       13.599695     0.072622590
       4994.6400       13.701443     0.072872697
       4995.1300       13.732396     0.072916827
       4995.6200       13.591054     0.072538397
       4996.1100       13.600054     0.072560920
       4996.6000       13.677204     0.072750457
       4997.0900       13.600508     0.072551900
       4997.5800       13.567489     0.072458393
       4998.0700       13.619803     0.072583717
       4998.5600       13.663097     0.072711255
       4999.0500       13.646369     0.072663487
       4999.5400       13.601034     0.072518129
       5000.0300       13.569211     0.072412611
       5000.5200       13.608250     0.072517679
       5001.0100       13.631818     0.072601078
       5001.5000       13.572757     0.072453773
       5001.9900       13.634342     0.072598774
       5002.4800       13.595146     0.072467691
       5002.9700       13.573659     0.072419523
       5003.4600       13.687402     0.072721521
       5003.9500       13.565791     0.072396243
       5004.4400       13.531136     0.072299035
       5004.9300       13.619817     0.072545791
       5005.4200       13.554506     0.072358112
       5005.9100       13.617182     0.072515776
       5006.4000       13.589064     0.072460886
       5006.8900       13.524665     0.072279619
       5007.3800       13.718362     0.072774062
       5007.8700       13.702610     0.072741835
       5008.3600       13.620537     0.072521304
       5008.8500       13.590158     0.072431115
       5009.3400       13.628743     0.072551406
       5009.8300       13.604943     0.072484402
       5010.3200       13.485245     0.072149021
       5010.8100       13.571200     0.072360211
       5011.3000       13.624990     0.072491367
       5011.7900       13.584625     0.072392948
       5012.2800       13.569673     0.072362064
       5012.7700       13.499629     0.072166422
       5013.2600       13.371773     0.071837796
       5013.7500       13.487082     0.072159526
       5014.2400       13.619142     0.072479569
       5014.7300       13.596146     0.072429016
       5015.2200       13.553649     0.072335115
       5015.7100       13.598065     0.072447301
       5016.2000       13.579936     0.072377107
       5016.6900       13.596427     0.072443135
       5017.1800       13.639861     0.072590893
       5017.6700       13.595530     0.072440780
       5018.1600       13.607734     0.072436867
       5018.6500       13.575608     0.072369058
       5019.1400       13.549511     0.072329767
       5019.6300       13.561840     0.072364881
       5020.1200       13.535853     0.072295303
       5020.6100       13.581225     0.072427075
       5021.1000       13.611586     0.072498940
       5021.5900       13.582266     0.072391785
       5022.0800       13.508483     0.072185378
       5022.5700       13.538662     0.072276928
       5023.0600       13.572285     0.072355305
       5023.5500       13.570504     0.072353909
       5024.0400       13.622055     0.072490364
       5024.5300       13.606179     0.072455426
       5025.0200       13.590902     0.072421711
       5025.5100       13.579469     0.072383733
       5026.0000       13.542074     0.072272026
       5026.4900       13.569644     0.072339652
       5026.9800       13.637347     0.072538995
       5027.4700       13.611142     0.072458603
       5027.9600       13.573766     0.072427388
       5028.4500       13.588174     0.072578594
       5028.9400       13.557012     0.072420367
       5029.4300       13.574400     0.072391315
       5029.9200       13.694924     0.072719472
       5030.4100       13.720745     0.072776675
       5030.9000       13.660528     0.072609961
       5031.3900       13.597611     0.072457477
       5031.8800       13.626750     0.072544894
       5032.3700       13.697098     0.072714419
       5032.8600       13.650650     0.072595250
       5033.3500       13.617844     0.072513526
       5033.8400       13.601266     0.072452881
       5034.3300       13.548152     0.072304141
       5034.8200       13.561056     0.072340776
       5035.3100       13.634218     0.072538323
       5035.8000       13.669601     0.072631102
       5036.2900       13.644798     0.072577652
       5036.7800       13.620960     0.072532916
       5037.2700       13.631552     0.072548654
       5037.7600       13.700181     0.072709806
       5038.2500       13.762836     0.072890442
       5038.7400       13.767701     0.072906811
       5039.2300       13.810663     0.073001955
       5039.7200       13.906251     0.073257036
       5040.2100       13.906428     0.073260703
       5040.7000       13.912051     0.073260809
       5041.1900       13.996928     0.073475832
       5041.6800       14.074567     0.073679322
       5042.1700       14.293881     0.074282914
       5042.6600       14.666564     0.075240256
       5043.1500       15.127773     0.076394075
       5043.6400       15.657782     0.077724633
       5044.1300       16.125058     0.078869696
       5044.6200       16.207803     0.079056207
       5045.1100       16.026402     0.078613945
       5045.6000       15.784134     0.078029843
       5046.0900       15.346380     0.076938744
       5046.5800       14.883796     0.075793835
       5047.0700       14.473789     0.074746027
       5047.5600       14.143605     0.073893143
       5048.0500       14.075295     0.073725238
       5048.5400       14.028748     0.073617426
       5049.0300       13.892647     0.073248154
       5049.5200       13.829724     0.073079738
       5050.0100       13.781518     0.072962481
       5050.5000       13.689679     0.072755464
       5050.9900       13.668050     0.072675367
       5051.4800       13.695516     0.072715246
       5051.9700       13.634069     0.072577713
       5052.4600       13.611764     0.072526299
       5052.9500       13.612872     0.072531398
       5053.4400       13.543890     0.072353015
       5053.9300       13.583683     0.072454733
       5054.4200       13.597615     0.072490760
       5054.9100       13.524912     0.072276424
       5055.4000       13.552315     0.072365747
       5055.8900       13.569407     0.072426069
       5056.3800       13.664616     0.072662052
       5056.8700       13.588665     0.072473875
       5057.3600       13.489819     0.072214287
       5057.8500       13.602802     0.072537412
       5058.3400       13.502796     0.072289879
       5058.8300       13.367493     0.071912046
       5059.3200       13.550362     0.072385804
       5059.8100       13.493276     0.072248702
       5060.3000       13.483425     0.072233992
       5060.7900       13.478565     0.072219220
       5061.2800       13.570477     0.072468163
       5061.7700       13.623288     0.072590363
       5062.2600       13.553024     0.072421434
       5062.7500       13.566364     0.072473986
       5063.2400       13.442489     0.072144350
       5063.7300       13.391535     0.072041400
       5064.2200       13.428523     0.072158978
       5064.7100       13.480008     0.072269146
       5065.2000       13.503497     0.072302710
       5065.6900       13.451048     0.072176500
       5066.1800       13.489229     0.072277536
       5066.6700       13.419722     0.072076743
       5067.1600       13.324275     0.071841460
       5067.6500       13.344631     0.071903571
       5068.1400       13.475880     0.072263297
       5068.6300       13.602175     0.072616756
       5069.1200       13.581050     0.072580084
       5069.6100       13.563075     0.072556783
       5070.1000       13.562076     0.072560343
       5070.5900       13.530756     0.072443694
       5071.0800       13.476058     0.072259325
       5071.5700       13.430835     0.072134403
       5072.0600       13.489506     0.072291071
       5072.5500       13.386115     0.072011687
       5073.0400       13.350402     0.071906273
       5073.5300       13.443616     0.072158609
       5074.0200       13.451613     0.072203879
       5074.5100       13.440268     0.072187246
       5075.0000       13.548195     0.072488123
       5075.4900       13.514931     0.072428526
       5075.9800       13.498785     0.072392233
       5076.4700       13.557399     0.072516515
       5076.9600       13.561181     0.072520100
       5077.4500       13.547330     0.072485270
       5077.9400       13.574185     0.072579818
       5078.4300       13.580123     0.072587868
       5078.9200       13.543283     0.072479829
       5079.4100       13.468310     0.072297315
       5079.9000       13.414103     0.072182331
       5080.3900       13.418257     0.072251235
       5080.8800       13.356463     0.072158999
       5081.3700       13.318423     0.072064473
       5081.8600       13.379975     0.072173599
       5082.3500       13.391846     0.072202076
       5082.8400       13.425900     0.072319406
       5083.3300       13.511825     0.072566301
       5083.8200       13.536171     0.072607196
       5084.3100       13.562016     0.072666727
       5084.8000       13.571774     0.072733403
       5085.2900       13.530841     0.072648482
       5085.7800       13.507899     0.072585627
       5086.2700       13.525788     0.072652822
       5086.7600       13.506440     0.072603504
       5087.2500       13.417692     0.072316975
       5087.7400       13.358624     0.072104686
       5088.2300       13.357457     0.072082567
       5088.7200       13.300535     0.071945241
       5089.2100       13.216731     0.071637286
       5089.7000       13.239965     0.071926751
       5090.1900       13.244152     0.072935256
       5090.6800       13.201912     0.072540981
       5091.1700       13.270925     0.071730726
       5091.6600       13.345026     0.072024595
       5092.1500       13.282432     0.071883897
       5092.6400       13.221394     0.071723112
       5093.1300       13.241840     0.071770585
       5093.6200       13.219016     0.071729620
       5094.1100       13.189529     0.071667367
       5094.6000       13.204725     0.071706355
       5095.0900       13.147761     0.071551194
       5095.5800       13.086936     0.071400487
       5096.0700       13.165919     0.071628049
       5096.5600       13.217161     0.071761761
       5097.0500       13.263953     0.071883987
       5097.5400       13.201388     0.071709786
       5098.0300       13.145609     0.071585017
       5098.5200       13.172105     0.071688358
       5099.0100       13.172055     0.071705451
       5099.5000       13.218253     0.071831045
       5099.9900       13.257646     0.071908695
       5100.4800       13.212545     0.071803567
       5100.9700       13.166010     0.071681779
       5101.4600       13.242564     0.071843596
       5101.9500       13.223929     0.071765354
       5102.4400       13.200020     0.071722918
       5102.9300       13.180308     0.071678180
       5103.4200       13.232700     0.071806233
       5103.9100       13.308510     0.072020230
       5104.4000       13.279922     0.071923538
       5104.8900       13.234086     0.071822113
       5105.3800       13.317076     0.072054384
       5105.8700       13.150570     0.071617603
       5106.3600       13.069235     0.071405227
       5106.8500       13.140337     0.071567810
       5107.3400       13.206085     0.071776450
       5107.8300       13.105088     0.071539817
       5108.3200       13.044885     0.071351217
       5108.8100       13.039122     0.071327775
       5109.3000       13.049466     0.071369434
       5109.7900       13.034218     0.071318393
       5110.2800       12.988829     0.071188428
       5110.7700       13.042728     0.071351955
       5111.2600       13.037284     0.071347193
       5111.7500       13.051801     0.071417146
       5112.2400       13.092309     0.071526098
       5112.7300       13.122495     0.071600702
       5113.2200       12.992059     0.071243109
       5113.7100       12.973034     0.071192415
       5114.2000       13.067217     0.071440012
       5114.6900       13.010410     0.071293025
       5115.1800       13.001109     0.071290810
       5115.6700       13.097564     0.071553652
       5116.1600       12.969549     0.071192836
       5116.6500       12.957013     0.071155097
       5117.1400       13.096702     0.071568074
       5117.6300       13.131999     0.071678900
       5118.1200       12.975047     0.071239762
       5118.6100       12.869432     0.070950429
       5119.1000       12.896633     0.071013309
       5119.5900       13.017990     0.071352142
       5120.0800       13.009693     0.071330279
       5120.5700       12.937463     0.071132428
       5121.0600       12.885034     0.070979591
       5121.5500       12.926505     0.071098006
       5122.0400       12.864244     0.070942809
       5122.5300       12.900205     0.071025483
       5123.0200       12.956300     0.071184736
       5123.5100       13.045769     0.071435130
       5124.0000       13.042551     0.071435850
       5124.4900       12.904042     0.071052059
       5124.9800       12.991910     0.071292479
       5125.4700       12.979915     0.071288400
       5125.9600       13.025048     0.071403243
